ID,Year,Player,Pos,Age,Tm,G,TS%,FTr,OWS,DWS,WS,FG,FGA,FG%,2P,2PA,2P%,eFG%,FT,FTA,FT%,AST,PF,PTS
18114,2006.0,Charles Smith,SG,30.0,POR,21.0,0.537,0.113,0.3,0.0,0.3,30.0,71.0,0.423,15.0,34.0,0.441,0.528,5.0,8.0,0.625,9.0,27.0,80.0
18116,2006.0,Donta Smith,SG,22.0,ATL,23.0,0.589,0.444,0.2,0.1,0.3,15.0,27.0,0.556,13.0,23.0,0.565,0.593,6.0,12.0,0.5,9.0,20.0,38.0
18117,2006.0,J.R. Smith,SG,20.0,NOK,55.0,0.515,0.276,0.4,0.8,1.2,144.0,366.0,0.39299999999999996,92.0,226.0,0.40700000000000003,0.46399999999999997,83.0,101.0,0.8220000000000001,58.0,90.0,423.0
18118,2006.0,Joe Smith,PF,30.0,MIL,44.0,0.5329999999999999,0.377,1.4,0.9,2.3,145.0,305.0,0.475,145.0,303.0,0.479,0.475,89.0,115.0,0.774,31.0,120.0,379.0
18119,2006.0,Josh Smith,SF,20.0,ATL,80.0,0.5,0.377,1.5,2.1,3.6,329.0,774.0,0.425,295.0,664.0,0.444,0.447,210.0,292.0,0.7190000000000001,191.0,260.0,902.0
18120,2006.0,Eric Snow,PG,32.0,CLE,82.0,0.444,0.233,0.0,2.0,2.1,163.0,399.0,0.409,162.0,389.0,0.41600000000000004,0.41,64.0,93.0,0.688,346.0,218.0,391.0
18121,2006.0,Kirk Snyder,SG,22.0,NOK,68.0,0.537,0.258,1.4,0.9,2.2,205.0,453.0,0.45299999999999996,159.0,324.0,0.491,0.503,86.0,117.0,0.735,102.0,106.0,542.0
18122,2006.0,Darius Songaila,PF,27.0,CHI,62.0,0.524,0.23399999999999999,0.7,1.8,2.5,236.0,491.0,0.48100000000000004,234.0,486.0,0.48100000000000004,0.483,94.0,115.0,0.8170000000000001,88.0,157.0,568.0
18123,2006.0,Pape Sow,C,24.0,TOR,42.0,0.496,0.46299999999999997,0.2,0.4,0.6,53.0,123.0,0.431,53.0,123.0,0.431,0.431,41.0,57.0,0.7190000000000001,8.0,118.0,147.0
18124,2006.0,Jerry Stackhouse,SG,31.0,DAL,55.0,0.511,0.36700000000000005,1.2,1.2,2.4,242.0,603.0,0.401,206.0,473.0,0.436,0.431,195.0,221.0,0.882,160.0,96.0,715.0
18125,2006.0,DeShawn Stevenson,SG,24.0,ORL,82.0,0.507,0.31,1.2,1.3,2.4,359.0,781.0,0.46,357.0,766.0,0.466,0.461,180.0,242.0,0.7440000000000001,160.0,178.0,900.0
18126,2006.0,Peja Stojakovic,SF,28.0,TOT,71.0,0.57,0.255,5.2,2.8,8.0,445.0,1018.0,0.43700000000000006,283.0,614.0,0.461,0.517,238.0,260.0,0.915,136.0,171.0,1290.0
18127,2006.0,Peja Stojakovic,SF,28.0,SAC,31.0,0.5429999999999999,0.248,1.4,0.9,2.4,171.0,424.0,0.40299999999999997,100.0,245.0,0.408,0.48700000000000004,98.0,105.0,0.9329999999999999,68.0,82.0,511.0
18128,2006.0,Peja Stojakovic,SF,28.0,IND,40.0,0.588,0.261,3.8,1.8,5.6,274.0,594.0,0.461,183.0,369.0,0.496,0.5379999999999999,140.0,155.0,0.903,68.0,89.0,779.0
18129,2006.0,Awvee Storey,SF,28.0,WAS,25.0,0.456,0.341,0.0,0.1,0.1,16.0,41.0,0.39,13.0,34.0,0.382,0.42700000000000005,8.0,14.0,0.5710000000000001,4.0,22.0,43.0
18130,2006.0,Damon Stoudamire,PG,32.0,MEM,27.0,0.504,0.21600000000000003,0.7,1.0,1.7,114.0,287.0,0.397,78.0,183.0,0.426,0.46,53.0,62.0,0.855,128.0,49.0,317.0
18131,2006.0,Salim Stoudamire,SG,23.0,ATL,61.0,0.545,0.22399999999999998,1.1,0.0,1.2,204.0,492.0,0.415,122.0,276.0,0.442,0.498,99.0,110.0,0.9,75.0,118.0,589.0
18132,2006.0,Amar'e Stoudemire,C,23.0,PHO,3.0,0.42,0.33299999999999996,0.0,0.1,0.1,9.0,27.0,0.33299999999999996,9.0,26.0,0.34600000000000003,0.33299999999999996,8.0,9.0,0.889,2.0,4.0,26.0
18133,2006.0,Mike Sweetney,C,23.0,CHI,66.0,0.499,0.45899999999999996,0.1,2.1,2.1,200.0,444.0,0.45,200.0,444.0,0.45,0.45,133.0,204.0,0.652,59.0,209.0,533.0
18134,2006.0,Robert Swift,C,20.0,SEA,47.0,0.536,0.37799999999999995,0.7,0.3,1.1,124.0,241.0,0.515,124.0,241.0,0.515,0.515,53.0,91.0,0.5820000000000001,8.0,142.0,301.0
18135,2006.0,Stromile Swift,C,26.0,HOU,66.0,0.5329999999999999,0.456,0.4,2.1,2.5,225.0,458.0,0.491,225.0,456.0,0.493,0.491,136.0,209.0,0.6509999999999999,25.0,198.0,586.0
18136,2006.0,Wally Szczerbiak,SF,28.0,TOT,72.0,0.595,0.306,6.3,1.7,8.0,493.0,1012.0,0.48700000000000004,391.0,757.0,0.517,0.5379999999999999,278.0,310.0,0.897,213.0,150.0,1366.0
18137,2006.0,Wally Szczerbiak,SF,28.0,MIN,40.0,0.601,0.308,3.3,1.2,4.6,292.0,590.0,0.495,234.0,447.0,0.523,0.544,163.0,182.0,0.8959999999999999,112.0,90.0,805.0
18138,2006.0,Wally Szczerbiak,SF,28.0,BOS,32.0,0.586,0.303,2.9,0.5,3.4,201.0,422.0,0.47600000000000003,157.0,310.0,0.506,0.528,115.0,128.0,0.898,101.0,60.0,561.0
18139,2006.0,Chris Taft,C,20.0,GSW,17.0,0.578,0.158,0.3,0.1,0.5,23.0,38.0,0.605,23.0,38.0,0.605,0.605,1.0,6.0,0.16699999999999998,2.0,25.0,47.0
18140,2006.0,Donell Taylor,SG,23.0,WAS,51.0,0.452,0.316,-0.3,0.5,0.2,53.0,136.0,0.39,49.0,119.0,0.41200000000000003,0.40399999999999997,30.0,43.0,0.698,45.0,47.0,140.0
18141,2006.0,Maurice Taylor,PF,29.0,NYK,67.0,0.496,0.213,-1.0,0.4,-0.5,182.0,389.0,0.46799999999999997,182.0,388.0,0.469,0.46799999999999997,58.0,83.0,0.6990000000000001,53.0,177.0,422.0
18142,2006.0,Sebastian Telfair,PG,20.0,POR,68.0,0.491,0.303,0.4,0.2,0.6,228.0,578.0,0.39399999999999996,171.0,416.0,0.41100000000000003,0.444,130.0,175.0,0.743,247.0,167.0,643.0
18143,2006.0,Jason Terry,PG,28.0,DAL,80.0,0.575,0.191,7.4,2.3,9.6,516.0,1099.0,0.47,345.0,683.0,0.505,0.547,168.0,210.0,0.8,306.0,196.0,1371.0
18144,2006.0,Billy Thomas,SG,30.0,WAS,17.0,0.465,0.05,0.0,0.2,0.2,13.0,40.0,0.325,3.0,10.0,0.3,0.45,2.0,2.0,1.0,9.0,19.0,38.0
18145,2006.0,Etan Thomas,C,27.0,WAS,71.0,0.56,0.508,1.2,1.3,2.5,131.0,246.0,0.5329999999999999,131.0,246.0,0.5329999999999999,0.5329999999999999,75.0,125.0,0.6,14.0,148.0,337.0
18146,2006.0,James Thomas,PF,25.0,TOT,22.0,0.556,0.737,0.0,0.1,0.2,10.0,19.0,0.526,10.0,19.0,0.526,0.526,8.0,14.0,0.5710000000000001,1.0,35.0,28.0
18147,2006.0,James Thomas,PF,25.0,PHI,15.0,0.574,1.077,0.0,0.1,0.1,7.0,13.0,0.5379999999999999,7.0,13.0,0.5379999999999999,0.5379999999999999,8.0,14.0,0.5710000000000001,1.0,32.0,22.0
18149,2006.0,John Thomas,C,30.0,TOT,16.0,0.447,0.267,-0.1,0.1,0.0,6.0,15.0,0.4,6.0,15.0,0.4,0.4,3.0,4.0,0.75,2.0,17.0,15.0
18151,2006.0,John Thomas,C,30.0,ATL,11.0,0.514,0.5710000000000001,0.0,0.0,0.0,3.0,7.0,0.429,3.0,7.0,0.429,0.429,3.0,4.0,0.75,1.0,10.0,9.0
18153,2006.0,Kenny Thomas,PF,28.0,SAC,82.0,0.539,0.33799999999999997,2.2,3.3,5.5,305.0,604.0,0.505,305.0,603.0,0.506,0.505,138.0,204.0,0.6759999999999999,168.0,196.0,748.0
18154,2006.0,Kurt Thomas,C,33.0,PHO,53.0,0.527,0.235,1.3,2.0,3.3,190.0,391.0,0.486,190.0,391.0,0.486,0.486,75.0,92.0,0.815,57.0,193.0,455.0
18155,2006.0,Tim Thomas,PF-SF,28.0,TOT,29.0,0.535,0.16,0.2,0.7,0.9,113.0,262.0,0.431,67.0,151.0,0.444,0.519,28.0,42.0,0.667,20.0,78.0,300.0
18157,2006.0,Tim Thomas,PF,28.0,PHO,26.0,0.5429999999999999,0.171,0.2,0.7,0.9,107.0,246.0,0.435,62.0,141.0,0.44,0.526,28.0,42.0,0.667,18.0,77.0,287.0
18158,2006.0,Dijon Thompson,SG,22.0,PHO,10.0,0.541,0.08,0.1,0.1,0.1,11.0,25.0,0.44,7.0,14.0,0.5,0.52,2.0,2.0,1.0,1.0,6.0,28.0
18159,2006.0,Jamaal Tinsley,PG,27.0,IND,42.0,0.45799999999999996,0.23600000000000002,-0.8,1.5,0.7,158.0,386.0,0.409,142.0,316.0,0.449,0.43,58.0,91.0,0.637,211.0,96.0,390.0
18160,2006.0,Jake Tsakalidis,C,26.0,MEM,51.0,0.632,0.527,1.5,1.4,2.8,100.0,165.0,0.606,100.0,165.0,0.606,0.606,57.0,87.0,0.655,13.0,107.0,257.0
18161,2006.0,Nikoloz Tskitishvili,SF-PF,22.0,TOT,17.0,0.41700000000000004,0.37799999999999995,-0.1,0.1,0.0,13.0,37.0,0.35100000000000003,12.0,34.0,0.353,0.365,9.0,14.0,0.643,3.0,8.0,36.0
18162,2006.0,Nikoloz Tskitishvili,PF,22.0,MIN,5.0,0.307,0.5,-0.1,0.0,-0.1,1.0,4.0,0.25,1.0,4.0,0.25,0.25,1.0,2.0,0.5,0.0,0.0,3.0
18163,2006.0,Nikoloz Tskitishvili,SF,22.0,PHO,12.0,0.431,0.364,0.0,0.1,0.0,12.0,33.0,0.364,11.0,30.0,0.36700000000000005,0.379,8.0,12.0,0.667,3.0,8.0,33.0
18164,2006.0,Ronny Turiaf,C,23.0,LAL,23.0,0.537,0.9,0.2,0.2,0.4,15.0,30.0,0.5,15.0,30.0,0.5,0.5,15.0,27.0,0.556,8.0,30.0,45.0
18165,2006.0,Hedo Turkoglu,SF,26.0,ORL,78.0,0.578,0.33799999999999997,5.8,1.9,7.6,398.0,877.0,0.45399999999999996,284.0,594.0,0.478,0.519,255.0,296.0,0.861,216.0,234.0,1165.0
18166,2006.0,Ime Udoka,SF,28.0,NYK,8.0,0.413,0.25,0.0,0.0,0.0,9.0,24.0,0.375,8.0,21.0,0.381,0.396,3.0,6.0,0.5,6.0,8.0,22.0
18167,2006.0,Beno Udrih,PG,23.0,SAS,54.0,0.539,0.215,0.5,0.8,1.3,106.0,233.0,0.455,82.0,163.0,0.503,0.506,39.0,50.0,0.78,92.0,55.0,275.0
18168,2006.0,Nick Van,PG,34.0,SAS,65.0,0.49200000000000005,0.12,0.1,1.3,1.4,136.0,343.0,0.397,81.0,189.0,0.429,0.47700000000000004,28.0,41.0,0.6829999999999999,123.0,60.0,355.0
18169,2006.0,Keith Van,SF,30.0,DAL,53.0,0.54,0.292,1.1,1.2,2.3,164.0,387.0,0.424,114.0,251.0,0.45399999999999996,0.488,94.0,113.0,0.8320000000000001,37.0,121.0,472.0
18170,2006.0,Anderson Varejao,C,23.0,CLE,48.0,0.541,0.7929999999999999,1.1,1.3,2.3,79.0,150.0,0.527,79.0,149.0,0.53,0.527,61.0,119.0,0.513,19.0,118.0,219.0
18171,2006.0,Jacque Vaughn,SG,30.0,NJN,80.0,0.488,0.331,0.0,1.5,1.5,107.0,245.0,0.43700000000000006,106.0,239.0,0.444,0.439,59.0,81.0,0.728,123.0,140.0,274.0
18172,2006.0,Charlie Villanueva,PF,21.0,TOR,81.0,0.521,0.17,2.9,1.0,3.9,435.0,940.0,0.46299999999999997,365.0,726.0,0.503,0.5,113.0,160.0,0.706,88.0,247.0,1053.0
18173,2006.0,Jake Voskuhl,C,28.0,CHA,51.0,0.47,0.23,0.2,0.9,1.0,114.0,261.0,0.43700000000000006,113.0,258.0,0.43799999999999994,0.439,41.0,60.0,0.6829999999999999,39.0,157.0,270.0
18174,2006.0,Jackson Vroman,PF,24.0,NOK,41.0,0.428,0.667,-0.3,0.4,0.1,26.0,66.0,0.39399999999999996,26.0,66.0,0.39399999999999996,0.39399999999999996,21.0,44.0,0.47700000000000004,11.0,78.0,73.0
18175,2006.0,Sasha Vujacic,PG,21.0,LAL,82.0,0.479,0.16699999999999998,0.8,1.2,2.0,108.0,312.0,0.34600000000000003,49.0,140.0,0.35,0.441,46.0,52.0,0.885,139.0,150.0,321.0
18176,2006.0,Dwyane Wade,SG,24.0,MIA,75.0,0.5770000000000001,0.568,10.2,4.2,14.4,699.0,1413.0,0.495,686.0,1337.0,0.513,0.499,629.0,803.0,0.7829999999999999,503.0,217.0,2040.0
18177,2006.0,Von Wafer,SG,20.0,LAL,16.0,0.24100000000000002,0.21100000000000002,-0.3,0.1,-0.3,6.0,38.0,0.158,4.0,21.0,0.19,0.184,6.0,8.0,0.75,4.0,12.0,20.0
18178,2006.0,Antoine Walker,PF,29.0,MIA,82.0,0.524,0.14400000000000002,1.1,2.5,3.6,391.0,898.0,0.435,254.0,515.0,0.493,0.512,81.0,129.0,0.628,166.0,187.0,1000.0
18179,2006.0,Samaki Walker,PF,29.0,IND,7.0,0.34700000000000003,1.0,-0.1,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,7.0,2.0
18180,2006.0,Ben Wallace,C,31.0,DET,82.0,0.501,0.637,3.3,6.9,10.1,237.0,465.0,0.51,237.0,461.0,0.514,0.51,123.0,296.0,0.41600000000000004,158.0,164.0,597.0
18181,2006.0,Gerald Wallace,SF,23.0,CHA,55.0,0.578,0.52,3.0,3.4,6.4,317.0,589.0,0.5379999999999999,303.0,539.0,0.562,0.55,188.0,306.0,0.614,96.0,150.0,836.0
18182,2006.0,Rasheed Wallace,PF,31.0,DET,80.0,0.527,0.172,4.0,4.9,8.9,459.0,1067.0,0.43,304.0,633.0,0.48,0.503,136.0,183.0,0.743,182.0,232.0,1209.0
18183,2006.0,Matt Walsh,SG,23.0,MIA,2.0,0.532,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0
18184,2006.0,Luke Walton,SF,25.0,LAL,69.0,0.47700000000000004,0.23199999999999998,0.6,1.3,2.0,135.0,328.0,0.41200000000000003,117.0,273.0,0.429,0.439,57.0,76.0,0.75,156.0,119.0,345.0
18185,2006.0,Hakim Warrick,PF,23.0,MEM,68.0,0.499,0.504,-0.3,1.1,0.8,101.0,228.0,0.44299999999999995,101.0,228.0,0.44299999999999995,0.44299999999999995,76.0,115.0,0.6609999999999999,30.0,113.0,278.0
18186,2006.0,Earl Watson,PG,26.0,TOT,70.0,0.5579999999999999,0.218,1.7,1.0,2.7,219.0,509.0,0.43,109.0,237.0,0.46,0.5379999999999999,75.0,111.0,0.6759999999999999,289.0,159.0,623.0
18187,2006.0,Earl Watson,PG,26.0,DEN,46.0,0.563,0.209,0.8,0.8,1.6,121.0,282.0,0.429,53.0,110.0,0.48200000000000004,0.55,37.0,59.0,0.627,160.0,95.0,347.0
18188,2006.0,Earl Watson,PG,26.0,SEA,24.0,0.552,0.22899999999999998,0.9,0.1,1.1,98.0,227.0,0.43200000000000005,56.0,127.0,0.441,0.524,38.0,52.0,0.731,129.0,64.0,276.0
18189,2006.0,Chris Webber,PF,32.0,PHI,75.0,0.48200000000000004,0.245,1.1,3.3,4.4,617.0,1422.0,0.434,596.0,1345.0,0.44299999999999995,0.441,263.0,348.0,0.7559999999999999,256.0,219.0,1518.0
18190,2006.0,Martell Webster,SF,19.0,POR,61.0,0.5329999999999999,0.204,0.8,0.1,0.9,139.0,348.0,0.39899999999999997,74.0,166.0,0.446,0.493,61.0,71.0,0.8590000000000001,34.0,90.0,404.0
18191,2006.0,Bonzi Wells,SG,29.0,SAC,52.0,0.507,0.31,0.7,2.7,3.4,284.0,613.0,0.46299999999999997,274.0,568.0,0.48200000000000004,0.47100000000000003,129.0,190.0,0.679,144.0,156.0,707.0
18192,2006.0,Jiri Welsch,SF,26.0,MIL,58.0,0.48200000000000004,0.392,0.1,0.7,0.8,86.0,222.0,0.387,72.0,173.0,0.41600000000000004,0.419,65.0,87.0,0.747,62.0,65.0,251.0
18193,2006.0,David Wesley,SG,35.0,HOU,71.0,0.546,0.33299999999999996,1.4,2.2,3.6,226.0,561.0,0.40299999999999997,127.0,290.0,0.43799999999999994,0.491,151.0,187.0,0.807,204.0,212.0,702.0
18194,2006.0,David West,PF,25.0,NOK,74.0,0.5539999999999999,0.228,4.8,2.6,7.4,530.0,1036.0,0.512,527.0,1025.0,0.514,0.513,199.0,236.0,0.843,92.0,214.0,1262.0
18195,2006.0,Delonte West,PG,22.0,BOS,71.0,0.574,0.14800000000000002,3.6,2.1,5.7,333.0,684.0,0.48700000000000004,249.0,466.0,0.534,0.5479999999999999,86.0,101.0,0.851,329.0,197.0,836.0
18196,2006.0,Robert Whaley,C,23.0,UTA,23.0,0.41100000000000003,0.105,-0.2,0.3,0.0,23.0,57.0,0.40399999999999997,23.0,57.0,0.40399999999999997,0.40399999999999997,3.0,6.0,0.5,17.0,41.0,49.0
18197,2006.0,Chris Wilcox,C-PF,23.0,TOT,77.0,0.605,0.34,3.2,1.2,4.4,257.0,450.0,0.5710000000000001,257.0,448.0,0.574,0.5710000000000001,112.0,153.0,0.732,52.0,183.0,626.0
18198,2006.0,Chris Wilcox,C,23.0,LAC,48.0,0.562,0.35100000000000003,0.6,1.0,1.6,90.0,168.0,0.536,90.0,166.0,0.542,0.536,38.0,59.0,0.644,18.0,103.0,218.0
18199,2006.0,Chris Wilcox,PF,23.0,SEA,29.0,0.631,0.33299999999999996,2.6,0.2,2.8,167.0,282.0,0.5920000000000001,167.0,282.0,0.5920000000000001,0.5920000000000001,74.0,94.0,0.787,34.0,80.0,408.0
18200,2006.0,Damien Wilkins,SF,26.0,SEA,82.0,0.529,0.37200000000000005,1.7,0.1,1.7,193.0,435.0,0.444,179.0,379.0,0.47200000000000003,0.46,136.0,162.0,0.84,107.0,144.0,536.0
18201,2006.0,Mike Wilks,PG,26.0,TOT,47.0,0.39799999999999996,0.456,-0.5,0.2,-0.3,29.0,90.0,0.322,26.0,71.0,0.366,0.33899999999999997,25.0,41.0,0.61,32.0,34.0,86.0
18202,2006.0,Mike Wilks,PG,26.0,CLE,37.0,0.327,0.203,-0.6,0.2,-0.4,17.0,59.0,0.28800000000000003,15.0,45.0,0.33299999999999996,0.305,6.0,12.0,0.5,18.0,27.0,42.0
18203,2006.0,Mike Wilks,PG,26.0,SEA,10.0,0.503,0.935,0.1,0.0,0.1,12.0,31.0,0.387,11.0,26.0,0.423,0.40299999999999997,19.0,29.0,0.655,14.0,7.0,44.0
18204,2006.0,Aaron Williams,C,34.0,TOT,48.0,0.551,0.33,0.8,0.8,1.6,91.0,176.0,0.517,91.0,176.0,0.517,0.517,40.0,58.0,0.69,17.0,138.0,222.0
18205,2006.0,Aaron Williams,C,34.0,TOR,14.0,0.578,0.316,0.0,0.1,0.1,10.0,19.0,0.526,10.0,19.0,0.526,0.526,5.0,6.0,0.833,1.0,28.0,25.0
18206,2006.0,Aaron Williams,C,34.0,NOK,34.0,0.5479999999999999,0.331,0.8,0.7,1.5,81.0,157.0,0.516,81.0,157.0,0.516,0.516,35.0,52.0,0.6729999999999999,16.0,110.0,197.0
18207,2006.0,Alvin Williams,PG,31.0,TOR,1.0,0.129,0.667,-0.1,0.0,-0.1,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,1.0
18208,2006.0,Deron Williams,PG,21.0,UTA,80.0,0.5,0.168,1.5,1.3,2.8,339.0,805.0,0.42100000000000004,248.0,586.0,0.423,0.478,95.0,135.0,0.7040000000000001,359.0,233.0,864.0
18209,2006.0,Eric Williams,SF,33.0,TOR,28.0,0.496,0.507,0.0,0.0,0.1,29.0,75.0,0.387,24.0,57.0,0.42100000000000004,0.42,28.0,38.0,0.737,15.0,55.0,91.0
18210,2006.0,Jason Williams,PG,30.0,MIA,59.0,0.561,0.162,3.2,1.6,4.8,268.0,606.0,0.442,161.0,318.0,0.506,0.531,85.0,98.0,0.867,287.0,101.0,728.0
18211,2006.0,Lou Williams,PG,19.0,PHI,30.0,0.485,0.25,-0.2,0.1,-0.1,23.0,52.0,0.442,21.0,43.0,0.488,0.462,8.0,13.0,0.615,10.0,13.0,56.0
18212,2006.0,Marvin Williams,PF,19.0,ATL,79.0,0.523,0.47600000000000003,2.1,0.7,2.8,235.0,531.0,0.44299999999999995,222.0,478.0,0.46399999999999997,0.455,189.0,253.0,0.747,63.0,227.0,672.0
18213,2006.0,Mo Williams,PG,23.0,MIL,58.0,0.518,0.18,1.5,1.0,2.5,267.0,629.0,0.424,194.0,438.0,0.44299999999999995,0.483,96.0,113.0,0.85,230.0,146.0,703.0
18214,2006.0,Corliss Williamson,SF,32.0,SAC,37.0,0.506,0.47600000000000003,-0.2,0.4,0.2,43.0,103.0,0.41700000000000004,41.0,101.0,0.406,0.42700000000000005,38.0,49.0,0.7759999999999999,14.0,56.0,126.0
18215,2006.0,Loren Woods,C,27.0,TOR,27.0,0.47600000000000003,0.237,0.1,0.3,0.4,28.0,59.0,0.475,28.0,58.0,0.483,0.475,6.0,14.0,0.429,4.0,49.0,62.0
18216,2006.0,Qyntel Woods,SF,24.0,NYK,49.0,0.5720000000000001,0.299,0.7,0.6,1.3,129.0,254.0,0.508,107.0,194.0,0.552,0.551,49.0,76.0,0.645,47.0,96.0,329.0
18217,2006.0,Metta World,SF,26.0,TOT,56.0,0.491,0.35200000000000004,0.5,3.2,3.7,350.0,867.0,0.40399999999999997,272.0,614.0,0.44299999999999995,0.449,206.0,305.0,0.675,203.0,164.0,984.0
18218,2006.0,Metta World,SF,26.0,IND,16.0,0.534,0.511,0.4,1.1,1.5,109.0,237.0,0.46,91.0,183.0,0.49700000000000005,0.498,74.0,121.0,0.612,35.0,45.0,310.0
18219,2006.0,Metta World,SF,26.0,SAC,40.0,0.474,0.292,0.1,2.1,2.2,241.0,630.0,0.38299999999999995,181.0,431.0,0.42,0.43,132.0,184.0,0.7170000000000001,168.0,119.0,674.0
18220,2006.0,Antoine Wright,SG,21.0,NJN,39.0,0.386,0.272,-0.8,0.3,-0.5,29.0,81.0,0.358,28.0,66.0,0.424,0.364,11.0,22.0,0.5,12.0,42.0,70.0
18221,2006.0,Bracey Wright,SG,21.0,MIN,7.0,0.534,0.314,0.1,0.1,0.2,21.0,51.0,0.41200000000000003,15.0,34.0,0.441,0.47100000000000003,14.0,16.0,0.875,5.0,8.0,62.0
18222,2006.0,Dorell Wright,SF,20.0,MIA,20.0,0.574,0.395,0.0,0.2,0.2,20.0,43.0,0.465,17.0,37.0,0.45899999999999996,0.5,15.0,17.0,0.882,8.0,12.0,58.0
18223,2006.0,Lorenzen Wright,C,30.0,MEM,78.0,0.496,0.28800000000000003,0.8,3.0,3.7,194.0,406.0,0.478,194.0,404.0,0.48,0.478,66.0,117.0,0.564,48.0,201.0,454.0
18226,2007.0,Shareef Abdur-Rahim,C,30.0,SAC,80.0,0.524,0.358,1.1,1.7,2.8,310.0,654.0,0.474,307.0,634.0,0.484,0.47600000000000003,170.0,234.0,0.726,109.0,243.0,793.0
18227,2007.0,Hassan Adams,SG,22.0,NJN,61.0,0.5770000000000001,0.267,0.5,0.5,1.0,75.0,135.0,0.556,75.0,134.0,0.56,0.556,24.0,36.0,0.667,13.0,47.0,174.0
18228,2007.0,Maurice Ager,SG,22.0,DAL,32.0,0.408,0.47100000000000003,-0.5,0.2,-0.3,22.0,70.0,0.314,17.0,55.0,0.309,0.35,20.0,33.0,0.606,7.0,27.0,69.0
18229,2007.0,LaMarcus Aldridge,C,21.0,POR,63.0,0.5329999999999999,0.24,2.5,1.0,3.4,241.0,479.0,0.503,241.0,477.0,0.505,0.503,83.0,115.0,0.722,24.0,186.0,565.0
18230,2007.0,Malik Allen,PF,28.0,CHI,60.0,0.44299999999999995,0.132,-0.2,1.1,1.0,107.0,258.0,0.415,107.0,257.0,0.41600000000000004,0.415,28.0,34.0,0.8240000000000001,16.0,85.0,242.0
18231,2007.0,Ray Allen,SG,31.0,SEA,55.0,0.564,0.268,5.4,0.9,6.3,505.0,1153.0,0.43799999999999994,340.0,710.0,0.479,0.51,279.0,309.0,0.903,228.0,113.0,1454.0
18232,2007.0,Tony Allen,SG,25.0,BOS,33.0,0.596,0.517,0.8,1.1,1.9,133.0,259.0,0.514,125.0,226.0,0.5529999999999999,0.529,105.0,134.0,0.784,56.0,87.0,379.0
18233,2007.0,Rafer Alston,PG,30.0,HOU,82.0,0.496,0.174,1.7,4.9,6.6,383.0,1020.0,0.375,191.0,491.0,0.389,0.47,130.0,177.0,0.7340000000000001,444.0,195.0,1088.0
18234,2007.0,Lou Amundson,PF,24.0,TOT,11.0,0.41200000000000003,0.667,-0.1,0.1,0.1,6.0,15.0,0.4,6.0,15.0,0.4,0.4,4.0,10.0,0.4,1.0,15.0,16.0
18236,2007.0,Lou Amundson,PF,24.0,PHI,10.0,0.41200000000000003,0.667,-0.1,0.1,0.1,6.0,15.0,0.4,6.0,15.0,0.4,0.4,4.0,10.0,0.4,1.0,15.0,16.0
18237,2007.0,Alan Anderson,SG,24.0,CHA,17.0,0.5379999999999999,0.284,0.0,0.1,0.1,37.0,81.0,0.457,32.0,61.0,0.525,0.488,19.0,23.0,0.826,21.0,33.0,98.0
18238,2007.0,Derek Anderson,SF,32.0,CHA,50.0,0.586,0.361,2.0,0.9,2.9,126.0,294.0,0.429,72.0,142.0,0.507,0.52,93.0,106.0,0.877,133.0,115.0,399.0
18239,2007.0,Carmelo Anthony,SF,22.0,DEN,65.0,0.552,0.391,5.2,2.1,7.3,691.0,1453.0,0.47600000000000003,651.0,1304.0,0.499,0.489,459.0,568.0,0.8079999999999999,249.0,203.0,1881.0
18240,2007.0,Rafael Araujo,C,26.0,UTA,28.0,0.46299999999999997,0.446,-0.1,0.3,0.1,27.0,65.0,0.415,27.0,65.0,0.415,0.415,18.0,29.0,0.621,10.0,39.0,72.0
18241,2007.0,Gilbert Arenas,PG,25.0,WAS,74.0,0.565,0.46399999999999997,9.3,1.5,10.8,647.0,1548.0,0.418,442.0,964.0,0.45899999999999996,0.484,606.0,718.0,0.8440000000000001,443.0,249.0,2105.0
18242,2007.0,Trevor Ariza,SG,21.0,ORL,57.0,0.5670000000000001,0.461,1.5,1.9,3.4,200.0,371.0,0.539,200.0,364.0,0.5489999999999999,0.539,106.0,171.0,0.62,65.0,134.0,506.0
18243,2007.0,Darrell Armstrong,PG,38.0,IND,81.0,0.547,0.247,1.7,1.5,3.2,156.0,377.0,0.414,84.0,163.0,0.515,0.509,73.0,93.0,0.785,191.0,102.0,457.0
18244,2007.0,Hilton Armstrong,C,22.0,NOK,56.0,0.57,0.536,0.5,0.7,1.2,68.0,125.0,0.544,68.0,125.0,0.544,0.544,40.0,67.0,0.597,10.0,79.0,176.0
18245,2007.0,Carlos Arroyo,PG,27.0,ORL,72.0,0.501,0.34700000000000003,1.2,1.3,2.5,203.0,478.0,0.425,189.0,427.0,0.44299999999999995,0.439,132.0,166.0,0.795,202.0,131.0,552.0
18246,2007.0,Chucky Atkins,PG,32.0,MEM,75.0,0.58,0.435,5.1,-0.2,4.9,310.0,715.0,0.434,194.0,409.0,0.474,0.515,252.0,311.0,0.81,346.0,136.0,988.0
