ID,Player,height,weight,college,born,birth_city,birth_state
3481,Charles Jenkins,190.0,99.0,Hofstra University,1989.0,Brooklyn,New York
3482,Carldell Johnson,178.0,81.0,University of Alabama at Birmingham,1983.0,New Orleans,Louisiana
3483,Ivan Johnson,203.0,104.0,University of Oregon,1984.0,San Antonio,Texas
3484,JaJuan Johnson,206.0,113.0,Wake Forest University,1987.0,Cheyenne,Wyoming
3485,Jerome Jordan,213.0,114.0,University of Tulsa,1986.0,Kingston,Jamaica
3486,Cory Joseph,190.0,87.0,University of Texas at Austin,1991.0,Toronto,Canada
3489,Brandon Knight,178.0,78.0,Stanford University,1975.0,Livingston,New Jersey
3490,Malcolm Lee,196.0,90.0,"University of California, Los Angeles",1990.0,Riverside,California
3491,Kawhi Leonard,201.0,104.0,San Diego State University,1991.0,Los Angeles,California
3492,Travis Leslie,193.0,92.0,University of Georgia,1990.0,Atlanta,Georgia
3493,Jon Leuer,208.0,103.0,University of Wisconsin,1989.0,Long Lake,Minnesota
3494,DeAndre Liggins,198.0,94.0,University of Kentucky,1988.0,Chicago,Illinois
3495,Shelvin Mack,190.0,92.0,Butler University,1990.0,Lexington,Kentucky
3496,Vernon Macklin,208.0,102.0,University of Florida,1986.0,Portsmouth,Virginia
3498,Darius Morris,193.0,86.0,University of Michigan,1991.0,Los Angeles,California
3501,Daniel Orton,208.0,115.0,University of Kentucky,1990.0,Oklahoma City,Oklahoma
3502,Jeremy Pargo,188.0,99.0,Gonzaga University,1986.0,Chicago,Illinois
3503,Chandler Parsons,208.0,104.0,University of Florida,1988.0,Casselberry,Florida
3504,Ryan Reid,203.0,105.0,Florida State University,1986.0,Lauderdale Lakes,Florida
3506,Josh Selby,188.0,83.0,University of Kansas,1991.0,Baltimore,Maryland
3507,Iman Shumpert,196.0,99.0,Georgia Institute of Technology,1990.0,Oak Park,Illinois
3508,Xavier Silas,196.0,92.0,Northern Illinois University,1988.0,San Antonio,Texas
3509,Chris Singleton,203.0,104.0,Florida State University,1989.0,Canton,Georgia
3510,Donald Sloan,190.0,92.0,Texas A&M University,1988.0,Shreveport,Louisiana
3511,Jerry Smith,188.0,86.0,University of Louisville,1987.0,Wauwatosa,Wisconsin
3512,Nolan Smith,188.0,83.0,Duke University,1988.0,Louisville,Kentucky
3513,Greg Stiemsma,211.0,117.0,University of Wisconsin,1985.0,Randolph,Wisconsin
3514,Julyan Stone,198.0,90.0,University of Texas at El Paso,1988.0,Alexandria,Virginia
3515,Isaiah Thomas,185.0,81.0,Indiana University,1961.0,Chicago,Illinois
3516,Lance Thomas,203.0,106.0,Duke University,1988.0,Brooklyn,New York
3517,Malcolm Thomas,206.0,102.0,San Diego State University,1988.0,Columbia,Missouri
3518,Trey Thompkins,206.0,107.0,University of Texas at Austin,1991.0,Toronto,Canada
3519,Klay Thompson,201.0,97.0,Washington State University,1990.0,Los Angeles,California
3520,Mychel Thompson,208.0,102.0,University of Minnesota,1955.0,Nassau,Bahamas
3521,Tristan Thompson,206.0,107.0,University of Texas at Austin,1991.0,Toronto,Canada
3523,Edwin Ubiles,198.0,92.0,Siena College,1986.0,Brooklyn,New York
3525,Nikola Vucevic,213.0,117.0,University of Southern California,1990.0,Morges,Switzerland
3526,Kemba Walker,203.0,95.0,University of Kentucky,1964.0,Roberta,Georgia
3527,Derrick Williams,190.0,90.0,University of Illinois at Urbana-Champaign,1984.0,Parkersburg,West Virginia
3528,Elliot Williams,196.0,86.0,University of Memphis,1989.0,Memphis,Tennessee
3529,Jordan Williams,188.0,83.0,New Mexico State University,1951.0,New Haven,Connecticut
3530,Chris Wright,203.0,102.0,University of Dayton,1988.0,Trotwood,Ohio
3531,Quincy Acy,201.0,108.0,Baylor University,1990.0,Tyler,Texas
3532,Josh Akognon,180.0,83.0,"California State University, Fullerton",1986.0,Greenbrae,California
3534,Will Barton,198.0,79.0,University of Memphis,1991.0,Baltimore,Maryland
3535,Aron Baynes,208.0,117.0,Washington State University,1986.0,Gisborne,New Zealand
3536,Kent Bazemore,196.0,91.0,Old Dominion University,1989.0,Kelford,North Carolina
3537,Bradley Beal,196.0,93.0,University of Florida,1993.0,St. Louis,Missouri
3538,Patrick Beverley,185.0,83.0,University of Arkansas,1988.0,Chicago,Illinois
3540,Chris Copeland,206.0,108.0,University of Colorado,1984.0,Orange,New Jersey
3541,Jae Crowder,198.0,106.0,Marquette University,1990.0,Villa Rica,Georgia
3542,Jared Cunningham,193.0,88.0,Oregon State University,1991.0,Oakland,California
3543,Anthony Davis,206.0,97.0,University of Texas at El Paso,1968.0,Oakland,California
3545,Andre Drummond,211.0,126.0,University of Connecticut,1993.0,Mount Vernon,New York
3546,Kim English,198.0,90.0,University of Missouri,1988.0,Baltimore,Maryland
3547,Festus Ezeli,211.0,115.0,Vanderbilt University,1989.0,Benin City,Nigeria
3551,Draymond Green,201.0,104.0,Michigan State University,1990.0,Saginaw,Michigan
3552,Ben Hansbrough,190.0,92.0,University of Notre Dame,1987.0,Poplar Bluff,Missouri
3553,Maurice Harkless,206.0,97.0,St. John's University,1993.0,Queens,New York
3554,John Henson,211.0,103.0,University of North Carolina,1990.0,Greensboro,North Carolina
3555,Justin Holiday,198.0,83.0,University of Washington,1989.0,Mission Hills,California
3556,Bernard James,208.0,108.0,Florida State University,1985.0,Savannah,Georgia
3557,John Jenkins,193.0,97.0,Vanderbilt University,1991.0,Nashville,Tennessee
3558,Orlando Johnson,196.0,99.0,"University of California, Santa Barbara",1989.0,Monterey,California
3559,Darius Johnson-Odom,201.0,95.0,Syracuse University,1970.0,Morgan City,Louisiana
3560,DeQuan Jones,203.0,100.0,University of Miami,1990.0,Stone Mountain,Georgia
3561,Kevin Jones,203.0,113.0,West Virginia University,1989.0,Mount Vernon,New York
3562,Perry Jones,211.0,106.0,Baylor University,1991.0,Winnsboro,Louisiana
3563,Terrence Jones,206.0,114.0,University of Kentucky,1992.0,Portland,Oregon
3564,Kris Joseph,201.0,95.0,Syracuse University,1988.0,Montreal,Canada
3565,Michael Kidd-Gilchrist,201.0,105.0,University of Kentucky,1993.0,Philadelphia,Pennsylvania
3567,Doron Lamb,193.0,95.0,University of Kentucky,1991.0,Queens,New York
3568,Jeremy Lamb,196.0,83.0,University of Connecticut,1992.0,Henrico Valley,Virginia
3569,Meyers Leonard,216.0,111.0,University of Illinois at Urbana-Champaign,1992.0,Woodbridge,Virginia
3570,Damian Lillard,190.0,88.0,Weber State University,1990.0,Oakland,California
3571,Scott Machado,185.0,92.0,Iona College,1990.0,Queens,New York
3572,Kendall Marshall,193.0,90.0,University of North Carolina,1991.0,Dumfries,Virginia
3573,Fab Melo,213.0,115.0,Syracuse University,1990.0,Juiz de Forz,Brazil
3574,Khris Middleton,203.0,106.0,Texas A&M University,1991.0,Charleston,South Carolina
3575,Darius Miller,203.0,106.0,University of Kentucky,1990.0,Maysville,Kentucky
3576,Quincy Miller,206.0,95.0,Baylor University,1992.0,Chicago,Illinois
3578,Arnett Moultrie,211.0,112.0,Mississippi State University,1990.0,Queens,New York
3579,Kevin Murphy,196.0,83.0,Tennessee Technological University,1990.0,Atlanta,Georgia
3580,Andrew Nicholson,206.0,113.0,St. Bonaventure University,1989.0,Mississauga,Canada
3581,Kyle O'Quinn,208.0,113.0,Norfolk State University,1990.0,Flushing,New York
3583,Miles Plumlee,211.0,112.0,Duke University,1988.0,Fort Wayne,Indiana
3585,Austin Rivers,193.0,90.0,Duke University,1992.0,Santa Monica,California
3586,Brian Roberts,185.0,78.0,University of Dayton,1985.0,Toledo,Ohio
3587,Thomas Robinson,208.0,107.0,University of Kansas,1991.0,Washington,District of Columbia
3588,Terrence Ross,201.0,93.0,University of Washington,1991.0,Portland,Oregon
3589,Robert Sacre,213.0,122.0,Gonzaga University,1989.0,Baton Rouge,Louisiana
3590,Mike Scott,203.0,107.0,University of Virginia,1988.0,Chesapeake,Virginia
3593,Henry Sims,208.0,112.0,Georgetown University,1990.0,Baltimore,Maryland
3594,Kyle Singler,203.0,103.0,Duke University,1988.0,Medford,Oregon
3595,Jared Sullinger,206.0,117.0,Ohio State University,1992.0,Columbus,Ohio
3596,Jeffery Taylor,193.0,79.0,Texas Tech University,1960.0,Blytheville,Arkansas
3597,Tyshawn Taylor,190.0,83.0,University of Kansas,1990.0,Hoboken,New Jersey
3598,Marquis Teague,188.0,85.0,University of Kentucky,1993.0,Indianapolis,Indiana
3601,Jarvis Varnado,206.0,104.0,Mississippi State University,1988.0,Fairfax,Virginia
3602,Dion Waiters,193.0,102.0,Syracuse University,1991.0,Philadelphia,Pennsylvania
3603,Maalik Wayns,188.0,90.0,Villanova University,1991.0,Philadelphia,Pennsylvania
3604,Tony Wroten,198.0,92.0,University of Washington,1993.0,Seattle,Washington
3605,Luke Zeller,211.0,111.0,University of Notre Dame,1987.0,Ames,Iowa
3606,Tyler Zeller,213.0,114.0,University of North Carolina,1990.0,Visalia,California
3607,Steven Adams,213.0,115.0,University of Pittsburgh,1993.0,Rotorua,New Zealand
3610,Chris Babb,196.0,102.0,Iowa State University,1990.0,Arlington,Texas
3611,Anthony Bennett,203.0,111.0,"University of Nevada, Las Vegas",1993.0,Toronto,Canada
3612,Vander Blue,193.0,90.0,Marquette University,1992.0,Milwaukee,Wisconsin
3613,Lorenzo Brown,196.0,85.0,North Carolina State University,1990.0,Roswell,Georgia
3614,Reggie Bullock,201.0,92.0,University of North Carolina,1991.0,Baltimore,Maryland
3615,Trey Burke,185.0,86.0,University of Michigan,1992.0,Columbus,Ohio
3616,Dwight Buycks,190.0,86.0,Marquette University,1989.0,Milwaukee,Wisconsin
3617,Nick Calathes,198.0,96.0,University of Florida,1989.0,Casselberry,Florida
3618,Kentavious Caldwell-Pope,196.0,92.0,University of Georgia,1993.0,Thomaston,Georgia
3619,Isaiah Canaan,183.0,91.0,Murray State University,1991.0,Biloxi,Mississippi
3620,Michael Carter-Williams,198.0,86.0,Syracuse University,1991.0,Hamilton,Massachusetts
3621,Dionte Christmas,196.0,92.0,Temple University,1986.0,Philadelphia,Pennsylvania
3622,Ian Clark,190.0,79.0,Belmont University,1991.0,Memphis,Tennessee
3623,Robert Covington,206.0,97.0,Tennessee State University,1990.0,Bellwood,Illinois
3624,Allen Crabbe,198.0,95.0,University of California,1992.0,Los Angeles,California
3625,Seth Curry,188.0,83.0,Duke University,1990.0,Charlotte,North Carolina
3626,Troy Daniels,193.0,92.0,Virginia Commonwealth University,1991.0,Roanoke,Virginia
3628,Brandon Davies,208.0,108.0,Brigham Young University,1991.0,Philadelphia,Pennsylvania
3629,Dewayne Dedmon,213.0,111.0,University of Southern California,1989.0,Lancaster,California
3630,Matthew Dellavedova,193.0,89.0,Saint Mary's College of California,1990.0,Maryborough,Australia
3631,Gorgui Dieng,211.0,109.0,University of Louisville,1990.0,Kebemer,Senegal
3632,Shane Edwards,201.0,99.0,University of Arkansas at Little Rock,1987.0,Los Angeles,California
3634,Carrick Felix,198.0,91.0,Arizona State University,1990.0,Las Vegas,Arizona
3635,Jamaal Franklin,196.0,86.0,San Diego State University,1991.0,Moreno Valley,California
3637,Archie Goodwin,196.0,90.0,University of Kentucky,1994.0,Little Rock,Arkansas
3638,Jorge Gutierrez,190.0,86.0,University of California,1988.0,Chihuahua,Mexico
3639,Justin Hamilton,213.0,117.0,Louisiana State University,1990.0,Newport Beach,California
3640,Elias Harris,203.0,108.0,Gonzaga University,1989.0,Speyer,Germany
3641,Solomon Hill,201.0,102.0,University of Arizona,1991.0,Los Angeles,California
3642,Scotty Hopson,201.0,92.0,University of Tennessee,1989.0,Hopkinsville,Kentucky
3643,Robbie Hummel,203.0,97.0,Purdue University,1989.0,Valparaiso,Indiana
3645,Ryan Kelly,211.0,104.0,Duke University,1991.0,Carmel,New York
3647,Shane Larkin,180.0,79.0,University of Miami,1992.0,Cincinnati,Ohio
3649,Alex Len,216.0,117.0,University of Maryland,1993.0,Antratsit,Ukraine
3650,Ray McCallum,190.0,86.0,University of Detroit Mercy,1991.0,Madison,Wisconsin
3652,Ben McLemore,196.0,88.0,University of Kansas,1993.0,St. Louis,Missouri
3653,Gal Mekel,190.0,86.0,Wichita State University,1988.0,Petah Tikva,Israel
3654,Tony Mitchell,201.0,92.0,Purdue University,1966.0,Toledo,Ohio
3655,Shabazz Muhammad,198.0,101.0,"University of California, Los Angeles",1992.0,Los Angeles,California
3656,Erik Murphy,208.0,104.0,University of Florida,1990.0,Lyon,France
3657,Toure' Murry,196.0,88.0,Wichita State University,1989.0,Houston,Texas
3658,Mike Muscala,211.0,108.0,Bucknell University,1991.0,St. Louis Park,Minnesota
3660,James Nunnally,201.0,92.0,"University of California, Santa Barbara",1990.0,San Jose,California
3661,Victor Oladipo,193.0,95.0,Indiana University,1992.0,Silver Spring,Maryland
3662,Kelly Olynyk,213.0,107.0,Gonzaga University,1991.0,Toronto,Canada
3663,Arinze Onuaku,206.0,115.0,Syracuse University,1987.0,Lanham,Maryland
3664,Mason Plumlee,211.0,111.0,Duke University,1990.0,Fort Wayne,Indiana
3665,Otto Porter,203.0,89.0,Georgetown University,1993.0,St. Louis,Missouri
3666,Phil Pressey,180.0,79.0,University of Missouri,1991.0,Dallas,Texas
3668,Andre Roberson,196.0,83.0,Oral Roberts University,1955.0,Chattanooga,Tennessee
3670,Peyton Siva,183.0,83.0,University of Louisville,1990.0,Seattle,Washington
3671,Tony Snell,201.0,90.0,University of New Mexico,1991.0,Riverside,California
3672,James Southerland,203.0,97.0,Syracuse University,1990.0,Queens,New York
3674,Adonis Thomas,201.0,90.0,University of Memphis,1993.0,Memphis,Tennessee
3675,Hollis Thompson,203.0,93.0,Georgetown University,1991.0,Pasadena,California
3676,Casper Ware,178.0,79.0,"California State University, Long Beach",1990.0,Cerritos,California
3677,Royce White,203.0,95.0,University of South Alabama,1959.0,Tuskegee,Alabama
3678,Jeff Withey,213.0,104.0,University of Kansas,1990.0,San Diego,California
3679,Nate Wolters,193.0,86.0,South Dakota State University,1991.0,St. Cloud,Minnesota
3680,Cody Zeller,213.0,108.0,Indiana University,1992.0,Washington,Indiana
3681,Jordan Adams,196.0,94.0,"University of California, Los Angeles",1994.0,Atlanta,Georgia
3683,Kyle Anderson,206.0,104.0,"University of California, Los Angeles",1993.0,New York,New York
3684,Cameron Bairstow,206.0,113.0,University of New Mexico,1990.0,Brisbane,Australia
3685,Jerrelle Benimon,203.0,111.0,Towson University,1991.0,Warrenton,Virginia
3686,Sim Bhullar,226.0,163.0,New Mexico State University,1992.0,Ontario,Canada
3687,Tarik Black,206.0,113.0,University of Kansas,1991.0,Memphis,Tennessee
3689,Jabari Brown,193.0,97.0,University of Missouri,1992.0,Oakland,California
3690,Markel Brown,190.0,83.0,Murray State University,1974.0,West Memphis,Arkansas
3693,Will Cherry,183.0,83.0,University of Montana,1991.0,Oakland,California
3694,Patrick Christopher,196.0,94.0,University of California,1988.0,Compton,California
3695,Jordan Clarkson,196.0,87.0,University of Missouri,1992.0,Tampa,Florida
3696,Jack Cooley,206.0,117.0,University of Notre Dame,1991.0,Evanston,Illinois
3697,Bryce Cotton,185.0,74.0,Providence College,1992.0,Tucson,Arizona
3698,Andre Dawkins,196.0,97.0,Duke University,1991.0,Fairfax,Virginia
3699,Spencer Dinwiddie,198.0,90.0,University of Colorado,1993.0,Los Angeles,California
3701,Cleanthony Early,203.0,95.0,Wichita State University,1991.0,Middletown,New York
3702,James Ennis,201.0,95.0,"California State University, Long Beach",1990.0,Ventura,California
3703,Tyler Ennis,190.0,87.0,Syracuse University,1994.0,Brampton,Canada
3705,Tim Frazier,185.0,77.0,Pennsylvania State University,1990.0,Houston,Texas
3706,Langston Galloway,188.0,90.0,Saint Joseph's University,1991.0,Baton Rouge,Louisiana
3707,Aaron Gordon,206.0,99.0,University of Arizona,1995.0,San Jose,California
3708,Drew Gordon,206.0,111.0,University of New Mexico,1990.0,San Jose,California
3709,Jerami Grant,203.0,95.0,Syracuse University,1994.0,Portland,Oregon
3710,Erick Green,193.0,83.0,Virginia Polytechnic Institute and State University,1991.0,Inglewood,California
3711,JaMychal Green,206.0,102.0,University of Alabama,1990.0,Montgomery,Alabama
3713,Gary Harris,193.0,95.0,Michigan State University,1994.0,Fishers,Indiana
3714,Joe Harris,198.0,99.0,University of Virginia,1991.0,Chelan,Washington
3715,Rodney Hood,203.0,93.0,Duke University,1992.0,Meridian,Mississippi
3717,Cory Jefferson,206.0,98.0,Baylor University,1990.0,Tacoma,Washington
3718,Grant Jerrett,208.0,106.0,University of Arizona,1993.0,Costa Mesa,California
3719,Nick Johnson,190.0,91.0,University of Arizona,1992.0,Tempe,Arizona
3720,Tyler Johnson,193.0,84.0,"California State University, Fresno",1992.0,Grand Forks,North Dakota
3721,Sean Kilpatrick,193.0,95.0,University of Cincinnati,1990.0,Yonkers,New York
3722,Alex Kirk,213.0,111.0,University of New Mexico,1991.0,Los Alamos,New Mexico
3724,Zach LaVine,196.0,85.0,"University of California, Los Angeles",1995.0,Renton,Washington
3725,Kalin Lucas,185.0,88.0,Michigan State University,1989.0,Sterling Heights,Michigan
3726,Devyn Marble,198.0,90.0,University of Iowa,1992.0,Southfield,Michigan
3729,Doug McDermott,203.0,102.0,Creighton University,1992.0,Grand Forks,North Dakota
3730,Mitch McGary,208.0,115.0,University of Michigan,1992.0,Chesterton,Indiana
3731,Jerel McNeal,190.0,90.0,Marquette University,1987.0,Chicago,Illinois
3732,Elijah Millsap,198.0,102.0,University of Alabama at Birmingham,1987.0,Grambling,Louisiana
3734,Eric Moreland,208.0,107.0,Oregon State University,1991.0,Houston,Texas
3735,Shabazz Napier,185.0,79.0,University of Connecticut,1991.0,Roxbury,Massachusetts
3736,Nerlens Noel,211.0,103.0,University of Kentucky,1994.0,Malden,Massachusetts
3739,Johnny O'Bryant,206.0,116.0,Louisiana State University,1993.0,Cleveland,Mississippi
3741,Jabari Parker,203.0,113.0,Duke University,1995.0,Chicago,Illinois
3742,Adreian Payne,208.0,107.0,Michigan State University,1991.0,Dayton,Ohio
3743,Elfrid Payton,193.0,83.0,University of Louisiana at Lafayette,1994.0,Gretna,Louisiana
3744,Dwight Powell,211.0,108.0,Stanford University,1991.0,Toronto,Canada
3745,Julius Randle,206.0,113.0,University of Kentucky,1994.0,Dallas,Texas
3747,JaKarr Sampson,211.0,106.0,University of California,1983.0,Inglewood,California
3748,Marcus Smart,193.0,99.0,Oklahoma State University,1994.0,Flower Mound,Texas
3749,Russ Smith,183.0,74.0,University of Louisville,1991.0,New York,New York
3750,Nik Stauskas,198.0,92.0,University of Michigan,1993.0,Mississauga,Canada
3751,David Stockton,180.0,74.0,Gonzaga University,1991.0,Spokane,Washington
3752,Jarnell Stokes,206.0,119.0,University of Tennessee,1994.0,Memphis,Tennessee
3753,Noah Vonleh,208.0,108.0,Indiana University,1995.0,Haverhill,Massachusetts
3755,David Wear,208.0,104.0,"University of California, Los Angeles",1990.0,Long Beach,California
3756,Travis Wear,208.0,104.0,"University of California, Los Angeles",1990.0,Long Beach,California
3757,Shayne Whittington,211.0,113.0,Western Michigan University,1991.0,Paw Paw,Michigan
3758,Andrew Wiggins,203.0,90.0,University of Kansas,1995.0,Toronto,Canada
